"Subject" "ActivityName" "odyAcc-mean()-X" "odyAcc-mean()-Y" "odyAcc-mean()-Z" "odyAcc-std()-X" "odyAcc-std()-Y" "odyAcc-std()-Z" "GravityAcc-mean()-X" "GravityAcc-mean()-Y" "GravityAcc-mean()-Z" "GravityAcc-std()-X" "GravityAcc-std()-Y" "GravityAcc-std()-Z" "BodyAccJerk-mean()-X" "BodyAccJerk-mean()-Y" "BodyAccJerk-mean()-Z" "BodyAccJerk-std()-X" "BodyAccJerk-std()-Y" "BodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X"
"107" 18 "WALKING_DOWNSTAIRS" 0.288439468909091 -2.89418195824436 -3.29016778666182 -3.02634565090909 -2.54214045818182 -4.18610127454545 0.932277478363636 -2.25809125454545 -0.964799025163636 -9.60404874545454 -9.32962218181818 -9.21661749636364 -0.738967670110909 -2.12597032223818 -2.13812111512364 -3.87223932363636 -4.47033872545455 -6.51246664909091 -1.95595768531091 -1.784264523258 -0.656582605025455 -5.17717340363636 -6.17230786 -4.83658260727273 -2.64716749288727 -3.37253342432727 -2.52674453483818 -6.76716181636364 -7.52608622181818 -6.05655411090909 -2.93531973636364 -2.81313418727273 -2.93531973636364 -2.81313418727273 -4.66516044 -3.87826036545455 -3.81022814727273 -5.16050661272727 -7.01663073636364 -7.44159518909091 -3.50086793272727 -3.09049613818182 -5.05824358 -2.85535871636364 -2.73798158 -4.18258649818182 -4.35841503272727 -3.12339930616 -2.44270217553818 -4.12728286727273 -4.65982666363636 -6.22135895090909 -4.16050500909091
"108" 18 "WALKING_UPSTAIRS" 0.265401201896552 -2.59036329602444 -4.44106317413793 -3.80168286724138 -2.7322171362069 -3.1437339137931 0.883330258448276 -3.16619946206897 -1.44668236625862 -9.61738807068966 -9.42056881206897 -9.07839723965517 -1.13328288274138 -1.79801260368276 -1.7633528134 -5.63202134655172 -5.6794063862069 -7.60829911206897 -1.6467289817931 -1.98437088928103 -0.848250701068965 -5.93841504137931 -5.07297003103448 -4.33922212068966 -2.46257578162172 -2.23248708734655 -1.78066726195517 -7.6068902862069 -8.28872171206897 -7.18951757931034 -2.79146312758621 -3.7184157 -2.79146312758621 -3.7184157 -6.01463948275862 -5.79330320344828 -3.691086 -5.28058134137931 -7.81652689310345 -8.35525127931034 -4.65097261896552 -3.63450742586207 -5.22728377068966 -3.50639840862069 -3.08038027413793 -2.81666086551724 -5.17596843103448 -3.3251129562069 -4.38888031031034 -5.89410590172414 -5.79650286034483 -7.36149274137931 -5.75331252413793
"109" 19 "LAYING" 0.272653733493976 -2.10045717848554 -1.37657933614458 -9.65019579518072 -9.73449968554217 -9.84672837228916 -6.80043155060241 0.725646622771084 0.68762385253012 -9.58959611084337 -9.86993149638554 -9.88819031566265 0.0772317998650602 -0.395161513896386 -2.44535285014665 -9.83605223493976 -9.74524522650602 -9.88260181084337 -2.69248379654294 -6.11305978414458 0.10860511373494 -9.81357611445783 -9.63617705662651 -9.73197523855422 -6.29406145924096 -3.81862558916422 -5.2366272253012 -9.76105663493976 -9.84607728915663 -9.86958363975904 -9.6626080686747 -9.63193489036145 -9.6626080686747 -9.63193489036145 -9.8478434 -9.80668287831325 -9.53263432771084 -9.55906646506024 -9.85342497710843 -9.80245510843374 -9.7453373 -9.72798824096385 -9.85340447349398 -9.62085001204819 -9.74832075662651 -9.84740998192771 -3.28570423246771 0.0579195544793976 0.0637903583373494 -9.83478561807229 -9.74878270963855 -9.86506488795181 -9.85278006987952
"110" 19 "SITTING" 0.273830316164384 -2.10604243622329 -2.25418791780822 -9.76357663013699 -9.50388943972603 -9.51929615068493 0.581371509041096 0.360343534657534 0.489126594657534 -9.69355010136986 -9.6996981369863 -9.60394960821918 0.0162331852876712 -0.531254783931096 -2.50222717095421 -9.87043285479452 -9.79267729041096 -9.86704740273973 -2.76212386845753 -5.3208999860274 -0.0396210450132877 -9.84625306849315 -9.59758309589041 -9.6559497630137 -7.42808316438356 -3.7545449659589 -5.48902655205479 -9.88464752739726 -9.87465915068493 -9.8531069 -9.62074065616438 -9.51755657260274 -9.62074065616438 -9.51755657260274 -9.86423976027397 -9.84205184931507 -9.42229043835616 -9.50491807945206 -9.89450316575342 -9.85831284657534 -9.79238031780822 -9.60763181917808 -9.6633509109589 -9.75204245342466 -9.48053070136986 -9.47514931780822 -3.40557746356164 -1.43408413195877 -1.74488856063014 -9.86775590136986 -9.79141571643836 -9.8398048 -9.88576991369863
"111" 19 "STANDING" 0.27817226 -2.74703503850274 -4.00393237808219 -9.89910996849315 -9.44430270684932 -9.52599653972603 0.944045837534247 -2.23897807808219 0.130643717849315 -9.92411542465753 -9.71426607808219 -9.58862043972603 0.0754120366712329 -0.731799922797671 -2.24949538303218 -9.84792035205479 -9.70543276575343 -9.86142491917808 -2.83431586677781 -5.8316476599589 -0.147563667150685 -9.46109711917808 -9.6957632369863 -9.60734258356164 -5.0137570109589 -4.17654679036986 -4.96965958284425 -9.7512668739726 -9.88096672191781 -9.83453911232877 -9.60505683561644 -9.62549342465753 -9.60505683561644 -9.62549342465753 -9.83068923561644 -9.79640838082192 -9.4174504109589 -9.37951031506849 -9.85801637671233 -9.83069427945206 -9.87352048356164 -9.52872872465753 -9.68543351780822 -9.91161671369863 -9.43193755068493 -9.47753961643836 -1.14671541456986 -2.77879169650274 -1.52474414234384 -9.85039596164384 -9.70011345890411 -9.83463295479452 -9.85913722328767
"112" 19 "WALKING" 0.273931172307692 -3.13965355301923 -3.02238295769231 -2.34567309528288 -0.173489180653846 -2.77288253432308 0.935222559230769 -2.233381 -2.70664641761538 -9.698614625 -9.58651200384615 -9.29187930961538 -0.874783036207692 -1.49578354647882 -1.73680481844038 -0.673200878472885 -1.04855230571346 -2.68729894087885 -2.06690282459423 -2.11231702856923 -0.30752257925 -2.61933171919038 -1.93692542332692 -3.62541896130769 -2.69010156978846 -2.12062007933269 -1.94938900332692 -0.845194595171154 -3.73427496816538 -3.046715625 -1.06140778788462 -2.19038281032827 -1.06140778788462 -2.19038281032827 -0.411966448763462 -1.83433009688269 -0.710833471461539 -2.09038270099615 -2.11771011799615 -3.12908024698077 -2.49681757416538 -0.208362629446538 -1.80527089032692 -2.44182388892115 -0.299181640144231 -3.47105375829615 -2.37490966301923 -1.72660535245385 0.298906950653846 -1.12811448993462 -1.65405286607885 -2.47381510755769 -0.709279290648077
"113" 19 "WALKING_DOWNSTAIRS" 0.225513990025641 -2.73790022280949 -3.5328219974359 0.626917070512821 0.514816445641026 -1.07225300051282 0.881940855128205 -2.15018042307692 -3.1330782048659 -8.9972613948718 -9.17880864102564 -8.99363131794872 -1.642615919 -2.25329362605128 -1.9894879544359 0.544273037307692 -0.0184166869230769 -1.76651695179487 -3.35973133323077 -1.39422664933333 -0.553952740384615 -0.105771959205128 -1.53044032102564 -1.63837368964103 -2.02973539061538 -1.80803233866667 -2.06748078977949 -1.26661517261538 -2.16569489276923 -0.818774293009487 0.644604325128205 0.413472376589744 0.644604325128205 0.413472376589744 0.387989532358974 0.335782295051282 0.260984312076923 -0.493023253051282 -1.0594434725641 -1.90752385456154 0.537012022051282 0.494457802230769 -1.33757028589744 0.658506543333333 0.427928785230769 -1.83042863276923 -3.74019606923077 -1.61045669761538 0.265598046538462 0.423039931897436 0.106932794153846 -1.45258237358974 0.476803887476923
"114" 19 "WALKING_UPSTAIRS" 0.091041522125 -2.7609430361775 -3.613280611975 -3.4878324846925 -0.212812632575 -3.0159947687675 0.8294283725 -3.871007085 -3.679872065 -9.16495992 -9.010448505 -8.3693567475 -1.363735926875 -1.210852509275 -1.2671708672425 -2.94330086535 -2.168479423565 -4.442822275 -1.7240303253 -2.61323813542 -1.9595746183 -4.068000325 -2.826887355075 -2.26781183185 -1.8892850391 -1.0634170483975 -1.8542530488 -3.1180590025 -4.9212221875 -4.27921467 -1.09186734681725 -2.767163308375 -1.09186734681725 -2.767163308375 -2.3986185523075 -3.5990038 -1.69458848665 -3.12517605 -4.02894724 -5.0740029025 -2.93758775090275 -1.4410614905375 -2.9341991402075 -3.566262250835 -0.75178816366375 -2.9830559001525 -3.442699726195 -1.80887496795 -1.207140068275 -2.6070363353 -2.2959974041875 -4.0155493375 -2.616135205
"115" 20 "LAYING" 0.0986100525 -1.94907749144118 -1.84836270925 -9.62249114705882 -9.64098180294118 -9.72571998382353 -4.73679448498529 0.864882956617647 0.477573305 -9.40237863558824 -9.76018476911765 -9.765185525 0.0892716006470588 -0.418627001515147 -1.75016929270588 -9.84270728235294 -9.77002606764706 -9.84989224117647 -3.06350871672059 -6.1803467 0.123680209926471 -9.84477414264706 -9.72941910294118 -9.72409893529412 -7.46680004117647 -3.78336135252941 -5.59015387794118 -9.89283577352941 -9.81540062058824 -9.86670534411765 -9.60743126176471 -9.43870983647059 -9.60743126176471 -9.43870983647059 -9.84670073823529 -9.80161687058824 -9.604473725 -9.62153597941176 -9.86749500882353 -9.81079301617647 -9.65728781617647 -9.65595958382353 -9.76392651323529 -9.60997907205882 -9.64960988382353 -9.71901324705882 -3.03243038485294 -0.156736744588235 -0.11093002165 -9.83889985147059 -9.772207075 -9.82876212058824 -9.86213883088235
"116" 20 "SITTING" 0.278045439090909 -2.63827687015455 -3.7934816469697 -9.83081858939394 -9.3612270469697 -9.29106396818182 0.924454522424242 -2.47137648621212 -1.13092298027121 -9.85829034393939 -9.66983534242424 -9.48613913787879 -0.00448803869696969 -0.524303956972727 -1.9243483508453 -9.82078229242424 -9.70896863484849 -9.76522488787879 -2.9144478469697 -5.35494375598485 -0.119291904348485 -9.76309017121212 -9.60104508636364 -9.45771803484848 -6.83343412424242 -4.3517080642803 -5.05392887790909 -9.77414910909091 -9.79684097272727 -9.79742084090909 -9.52738043030303 -9.37764028181818 -9.52738043030303 -9.37764028181818 -9.78774578333333 -9.72537871515152 -9.39574435606061 -9.41069909848485 -9.83010276060606 -9.7507615 -9.81203064242424 -9.45198619242424 -9.47597457121212 -9.8397837530303 -9.35031700454545 -9.24947175454546 -1.66587439538939 -1.84382691815152 -1.78697163484848 -9.82243603030303 -9.71158287575757 -9.73211461363636 -9.83565760757576
"117" 20 "STANDING" 0.278076904657534 -2.4777595327189 -3.3622104740137 -9.67209961232877 -8.7541041109589 -9.13142481643836 0.911231752465753 -3.05938716712329 -0.0205563350415068 -9.81916942054795 -9.57462721369863 -9.42437325616438 0.0763556159315068 -1.20100217592466 -2.15924947042049 -9.59528332191781 -9.35605650958904 -9.58936310958904 -3.1513503294863 -5.93852564715342 -0.154572579317808 -8.86749172739726 -9.03913940684932 -9.07343324657534 -4.49790207534247 -3.89420716538356 -4.92497050920548 -9.21644239863014 -9.47633070684932 -9.48669854794521 -9.2240685739726 -9.10672094794521 -9.2240685739726 -9.10672094794521 -9.56624899041096 -9.38454372328767 -8.83675028630137 -8.43683410273973 -9.4793650109589 -9.26328788356164 -9.6193272890411 -8.98194212465753 -9.29985824794521 -9.6980617890411 -8.72525409452055 -9.10995860273973 -2.26693694161644 -2.24794146945479 -2.03368101181644 -9.59710489315069 -9.35717554109589 -9.52741107945205 -9.63098911506849
"118" 20 "WALKING" 0.272589336470588 -3.27229227389804 -3.56632652156863 -3.26097181372549 0.489771808627451 -2.58697607119608 0.899965205686274 -3.44443913137255 -3.15016452241176 -9.70327266470588 -9.62003383529412 -9.53850439607843 -0.882918273392157 -2.24957680494118 -1.97007588384706 -3.18642150721373 -0.216326334954902 -3.87664584313726 -1.98811888595098 -2.41583665666667 -0.476432686241176 -2.4635103745098 -1.57224893158039 -2.49164746484314 -1.94772120706667 -2.03258720562745 -1.59230768801176 -3.18162559607843 -2.76058806490196 -2.6666895480902 -1.60272945477404 -2.32212040427451 -1.60272945477404 -2.32212040427451 -3.12400066023529 -1.91344746137451 -1.857140162 -2.63296164897647 -2.72161238531373 -2.88103676694118 -3.36863926034314 0.403465950921569 -2.93157960588235 -2.76962779411765 0.438436341294118 -2.89128654313725 -2.77112195931373 -3.03151809380667 -0.0654442848235294 -2.90842609978431 -1.12725236894118 -3.4599447627451 -2.61085204423529
"119" 20 "WALKING_DOWNSTAIRS" 0.296144421355556 -2.13973962377156 -4.45936181577778 -1.39265968167111 0.616937015333333 -2.58391780488889 0.91972663 -2.77419718666667 -1.48948308397778 -9.40458075111111 -9.08577153777778 -9.19693532888889 -1.785167792 -1.99018542751111 -1.86882792217778 -2.11523340226889 0.0678472393111111 -4.01222270666667 -2.97570419815778 -1.48651384368889 -0.534510837398667 -2.54706239051111 -3.17481472791111 -0.452872090377778 -1.68071666077778 -2.02240971224889 -2.0676272338 -3.42389662888889 -3.43500525128889 -1.95402017497778 0.189361679933333 -0.0770193767555555 0.189361679933333 -0.0770193767555555 -2.38137947106667 -1.40100360844289 -0.759203022066667 -2.20117917566667 -2.83294181777778 -3.08418212222222 -2.24338517635556 0.524187686888889 -2.23913512346667 -0.506821058138222 0.560191344 -2.85334331153333 -4.97514721777778 -2.32594168954 -1.80149734148222 -3.27544036471398 -0.0559952817 -3.95837013555556 -3.04369981167556
"120" 20 "WALKING_UPSTAIRS" 0.159574792333333 -3.36043440371765 -3.77544707254902 -2.85353976372941 -0.717603728354902 -2.29249455098039 0.777095717058824 -4.79894842941177 -1.63504573314706 -9.31405014313725 -9.2459435372549 -9.04064093529412 -1.33263236513333 -1.94983562811373 -1.9638534444902 -3.24400619678431 -3.13579818823529 -5.13641207058824 -1.13551198560196 -2.43562416709804 -0.990824840978431 -4.92701193921569 -1.56617625795078 -0.460439868309804 -2.04020521839216 -2.80881148233137 -1.97743716152941 -4.71107678431373 -3.93988623529412 -3.59981054488235 -1.70663765432941 -2.72453006341176 -1.70663765432941 -2.72453006341176 -3.05997400980392 -2.80283615490196 -1.50428702470588 -3.0387475285098 -3.7192841627451 -4.55396068627451 -2.50195261516471 -1.94924404994118 -3.18431522156863 -2.78709957892157 -0.579959772068627 -2.54845189019608 -4.74739597647059 -2.75971855243137 -2.9716401486219 -3.36304528235294 -3.41224481543725 -4.92755895098039 -2.9309487423098
"121" 21 "LAYING" 0.271325472455556 -2.01313277580156 -2.09798184913333 -9.55019866222222 -9.56959422222222 -9.45653787777778 -1.93817114222222 0.599992678 0.788251027111111 -9.45905270555556 -9.83732936111111 -9.52416332444444 0.0820150201077778 -0.593620608212222 -2.33058280835011 -9.84826520888889 -9.71584753222222 -9.83977644222222 -2.67711332210778 -6.46357670777778 0.0778210705 -9.75411857555556 -9.52147091444444 -9.81345430888889 -6.29106935846667 -3.70301438675556 -5.38851679555556 -9.84643717333333 -9.81998497777778 -9.88749495666667 -9.52596583222222 -9.42186431444444 -9.52596583222222 -9.42186431444444 -9.82800330555555 -9.78552618777778 -9.49278890222222 -9.49289148 -9.85915906888889 -9.82246471555556 -9.68234375555556 -9.60069247 -9.61772190555556 -9.50929451222222 -9.57258971111111 -9.40919006555556 -5.4361325187 -1.12327952019771 -1.45528114571556 -9.84188841222222 -9.72039417111111 -9.81630805333333 -9.87061376777778
"122" 21 "SITTING" 0.277539616823529 -1.72731863183294 -2.47575027529412 -9.91777287176471 -9.66877560941176 -9.59567861764706 0.940031368 -3.75079982870588 -4.05501298070588 -9.92936404470588 -9.79355363176471 -9.65426493882353 0.0757109789882353 -0.453103269753294 -2.05506906203353 -9.89439392235294 -9.79002804823529 -9.85823622941176 -2.66563461497647 -6.06539568968471 -0.1113136626 -9.88410501294118 -9.76380487294118 -9.76972658588235 -7.06495361529412 -4.00149315871852 -5.24449972388235 -9.89472968470588 -9.89722663529412 -9.87954515294118 -9.74734999411765 -9.71994251294118 -9.74734999411765 -9.71994251294118 -9.85947225176471 -9.86520865058823 -9.64971113764706 -9.71225061647059 -9.90307349882353 -9.90302232705882 -9.90610228 -9.68060947058824 -9.70859342941177 -9.92375229411765 -9.6756129 -9.56412505058823 -0.813341110230588 -0.402733913811765 -1.09491662811647 -9.89759187058823 -9.79180438588235 -9.83434322941176 -9.90027822470588
"123" 21 "STANDING" 0.27695224258427 -2.60171433860899 -2.81483962255056 -9.81419961123595 -9.43601625393258 -9.46123407078652 0.881213341910112 -3.46155558876404 -2.07685689775281 -9.82906668876404 -9.77681415955056 -9.58590002247191 0.0754543858764045 -0.80069022992264 -2.14825151638876 -9.7706335011236 -9.63921458202247 -9.77915677191011 -2.78444380475281 -6.60893859222618 0.0439980916404494 -9.62514526067416 -9.55979192696629 -9.59327022022472 -6.14633479550562 -3.87690621855056 -5.04644843263022 -9.71866494606742 -9.76815894044944 -9.75427259325843 -9.58774298089888 -9.56919898202247 -9.58774298089888 -9.56919898202247 -9.74765161910112 -9.7160651494382 -9.49837151797753 -9.45614401797753 -9.76857084157303 -9.76153687752809 -9.78327686179775 -9.49694904269663 -9.60274142134831 -9.82892836629214 -9.4354515752809 -9.42458908314607 -2.36504440999173 -1.18113455731461 -1.24642828230337 -9.76803010674157 -9.64503015505618 -9.74780645393258 -9.79530485393258
"124" 21 "WALKING" 0.279183526730769 -2.5911246241475 -4.55683050961538 -3.10419453269231 -1.32963269439038 -2.62894956923077 0.862524800961538 -3.70984549423077 -2.20947960192308 -9.69576355384615 -9.64144520576923 -9.74939388076923 -1.29457063245385 -1.95917689765385 -2.04942180195192 -3.00257220311538 -2.79778118219231 -4.25142604807692 -2.75108908961692 -2.50763893680192 -0.220191000071154 -4.32232883846154 -3.97892316730769 -3.11875599423077 -2.17374322759615 -2.10090122007692 -2.72704480014231 -2.64075511923077 -4.82854309807692 -4.94927657115385 -3.13646309994231 -3.12309823653846 -3.13646309994231 -3.12309823653846 -2.89239958461538 -2.91031075877692 -2.84775644807692 -4.08304434423077 -4.26930725 -4.50369988846154 -2.93888750192308 -1.71825481547308 -3.00309066730769 -3.40554493653846 -1.66043762526538 -2.87181291153846 -2.93086803796154 -1.92948997572308 -1.34704335336538 -2.85905769126923 -2.46474943893077 -4.05700157884615 -2.13105164408077
"125" 21 "WALKING_DOWNSTAIRS" 0.3014610196 -3.49183494977778 -3.4926540608 0.0793539904444445 0.301336399711111 -2.73736523886667 0.872683205555556 -3.56673289555556 -1.87870253333333 -9.40194827777778 -9.40111830666667 -9.16324556888889 -0.980781231666667 -1.67079942264444 -1.57963814835333 -1.57984778660889 -2.57999301202222 -3.43035993671244 -2.62450307819556 -1.98836194635111 -0.813402508844444 -4.54115386666667 -3.53733478222222 -3.49759493777778 -1.62168168750222 -2.61541706454 -2.11606896922889 -5.49648320222222 -4.42426840888889 -4.28337693333333 0.245771699004444 0.264341903711111 0.245771699004444 0.264341903711111 -2.79311673113333 -1.27398183526444 -2.85843696753556 -4.06803826666667 -4.52828682444444 -5.09130858444444 -0.821172454417778 -0.228611200133333 -2.71196270632667 0.144695215533333 0.277894323022222 -2.43244338933111 -4.37231469111111 -2.94278815364444 -0.648337240148889 -1.92985423672889 -2.48331422493333 -2.80270568414667 -2.16007755602444
"126" 21 "WALKING_UPSTAIRS" 0.265194544680851 -3.89104724311915 -2.2637535212766 -2.7813244212766 -0.770249717851064 -2.50828433617021 0.781177210851064 -4.32309617446808 -3.09735038510638 -9.40911635531915 -9.41523624255319 -9.32716253829787 -1.03892347195532 -1.65641544004894 -1.47040534810638 -4.24052014680851 -2.53151903891489 -5.62052350212766 -1.37656599521277 -2.64537112240426 -1.69929227153191 -5.3190941893617 -4.63136841489362 -1.68217912329787 -2.97577161238298 -2.15954357240638 -2.46955029840426 -5.73541839148936 -6.04469603617021 -5.64149244893617 -2.12715049459787 -2.78474283829787 -2.12715049459787 -2.78474283829787 -3.55047693617021 -4.19285915531915 -2.89759389787234 -4.31389189361702 -5.77935642978723 -6.47723419148936 -3.29696418297872 -1.78524729168936 -3.21712974042553 -2.32661807021277 -0.727559830657447 -2.40596479148936 -4.31378081489362 -2.36104576853191 -2.76559147614894 -4.36839580425532 -3.0105967683617 -5.19815170851064 -4.62972848723404
"127" 22 "LAYING" 0.279959721194444 -2.17656196527778 -2.01372025277778 -9.47735251944444 -9.14869995291667 -9.42945807916667 -4.18494577083333 0.632484075694444 0.771903907083333 -9.28781249027778 -9.58944216355694 -9.52435389166667 -0.161923224902778 -0.786972814628889 -2.36404426773542 -9.70355191527778 -9.55151526805555 -9.74527011944445 -3.2132499977875 -6.228890390875 0.125871683069444 -9.56641905833333 -9.618849625 -9.33251870694444 -6.09161387047222 -3.84220062575 -5.02308446194444 -9.72092602916667 -9.67984171388889 -9.78636301805555 -9.34993799305555 -9.15740896527778 -9.34993799305555 -9.15740896527778 -9.71169779305556 -9.59849821805556 -9.26616373333333 -9.23911565972222 -9.81716936388889 -9.74201690972222 -9.53758542777778 -9.25524703472222 -9.54219235555555 -9.45656808055556 -9.15316750791667 -9.41163951388889 -3.40003063707804 -0.879681917649167 -0.465190455972222 -9.69570326944444 -9.54833264305556 -9.70918941666667 -9.74126068055556
"128" 22 "SITTING" 0.273583822709677 -2.40679215895161 -2.61311244967742 -9.78466823709677 -9.28061135202145 -9.17564853870968 0.839305928709677 0.208553884 0.315551492322581 -9.72009988709677 -9.66788650483871 -9.38634998548387 0.0807687311935484 -1.23480714807258 -2.13441771682581 -9.81664149193548 -9.64782832419355 -9.78928356290323 -2.79248930219677 -5.12216657483871 -0.207148102129032 -9.81099172419355 -9.50173478548387 -9.46501417741935 -6.41973482741935 -4.12739544143226 -5.21136382591935 -9.85671250322581 -9.80275619354839 -9.7954410516129 -9.42167353870968 -9.29711245645161 -9.42167353870968 -9.29711245645161 -9.79303714032258 -9.68576776774194 -9.42077432741936 -9.33268487096774 -9.8547603483871 -9.76503766290323 -9.78505368225806 -9.39546007903226 -9.32119183387097 -9.7862319016129 -9.27874552525807 -9.09344305645161 -2.26874309122581 -2.06120597810645 -2.12821582698387 -9.80944505967742 -9.63129472580645 -9.60814589677419 -9.84299609032258
"129" 22 "STANDING" 0.279053861587302 -3.12906584338254 -2.88490720634921 -9.85000527142857 -9.22693288412698 -9.42201655238095 0.954064297619048 -2.26418773650794 -1.23543750995714 -9.92827298253968 -9.71080742857143 -9.58890201587302 0.0752322891746032 -1.57320240118556 -1.90751461959714 -9.75639080634921 -9.52303493968254 -9.81478064920635 -3.18408963714127 -6.46235223998413 -0.0802320873968254 -9.17837043333333 -9.64714672857143 -9.6058251031746 -5.29952525238095 -4.09589729391587 -5.13179245555556 -9.49716028730159 -9.84900134285714 -9.79753572380952 -9.54807661269841 -9.39866315079365 -9.54807661269841 -9.39866315079365 -9.75876006507936 -9.58825095396825 -9.31624303968254 -9.00776555555556 -9.78603529206349 -9.66086148412698 -9.80373909206349 -9.29161387619048 -9.57101794126984 -9.87400306031746 -9.23657558412698 -9.38409884920635 -1.9566029802746 -3.397146136 -2.26245703773016 -9.74969214761905 -9.52141454126984 -9.77567430952381 -9.78773000952381
"130" 22 "WALKING" 0.27886459 -2.468549888765 -3.78866773913043 -2.75621427556522 -0.598222050504348 -2.24319541956522 0.936096410434783 -2.59644937173913 -2.76763529304348 -9.69643448043478 -9.63639340217391 -9.55147847391304 -1.96330078630652 -1.22374460952174 -2.18527005704348 -1.80286545776739 0.144086198169565 -3.13155902608696 -2.46713462016087 -3.3269779648913 -0.147371538013043 -3.18537865869565 -4.86322106521739 -2.35421730869565 -2.26884109523913 -1.82397046630435 -2.23363768349565 -2.26656401521739 -6.51875468913043 -2.52533555434783 -0.441453075956522 -2.46242921017391 -0.441453075956522 -2.46242921017391 -1.55840594339565 -0.519780908652174 -2.40869661521739 -3.90775683913043 -4.61999528913043 -5.03106312391304 -2.99728434209565 -0.0879798124434783 -2.67354352391304 -1.41466893412391 -1.32288920689565 -2.69629782391304 -2.80756702865217 0.309767108065217 0.306473449913043 -2.86785705442826 -0.194591156108696 -2.81973435652174 -2.16603784308913
"131" 22 "WALKING_DOWNSTAIRS" 0.284458963861111 -2.76684878018889 -3.1034312041 0.348618168333333 0.239812250944444 -3.25722718055556 0.921820641944444 -2.22215179444444 -2.16687663527778 -9.41242334722222 -9.45824352777778 -9.06594023333333 -1.65231956891667 -1.85938555091667 -2.026561997 -0.469913179527778 -1.41875776681389 -4.77806646111111 -2.31437702413889 -2.20829969458333 -0.732617913944444 -3.09117833404722 -5.50303216666667 -2.80417950555556 -2.26224887444444 -2.22534107183333 -1.54840559160167 -2.85932353888889 -6.40280071388889 -3.58762129444444 0.330999221944444 0.0251583930522222 0.330999221944444 0.0251583930522222 -3.32074520053889 -3.10729446098056 -2.90277144833333 -3.19724860833333 -4.59579670833333 -6.17659355833333 -0.145018348527778 0.225766560777778 -3.22795653888889 0.402891960277778 -0.120882097388889 -3.83242679444444 -3.67713771944444 -1.41051712756944 -0.499129015583333 -1.14096169974444 -2.17983228500833 -4.19534253611111 -0.685730013697222
"132" 22 "WALKING_UPSTAIRS" 0.248391534566667 -3.35563993388476 -3.5940916952381 -0.349618017736429 0.250067523738095 -3.6675386017381 0.889454382857143 -3.3682691 -2.57149214716667 -9.4063384047619 -9.41620221904762 -9.13153632142857 -1.03449570645238 -1.07200304158571 -1.59436047612167 -2.2183870200381 -1.74549085205714 -4.71703304761905 -1.08500185278905 -2.60812708480952 -1.38782178275238 -3.41375065714286 -4.89417908809524 -3.01222718571429 -2.60625469318833 -1.48279283666667 -2.19071435003333 -3.96699215238095 -7.04255415 -5.15697758571429 0.210282608333333 -3.00306619047619 0.210282608333333 -3.00306619047619 -3.09730770846429 -2.6991729632381 -3.65331550882143 -3.17435665641429 -5.68111869047619 -6.75633024285714 -3.29723050571429 -0.379463481038095 -2.74895545238095 0.0776611410357143 0.149988734285714 -3.07765656041667 -3.05115343847619 -2.23449841084524 -2.30792036062143 -2.31621930028095 -1.95612837875476 -4.14448875714286 -2.875715673275
"133" 23 "LAYING" 0.274038007986111 -2.16553835833333 -1.96956416666667 -9.56756363194445 -9.76309827361111 -9.73223495416667 -3.91564962777778 0.438434067361111 0.918782825277778 -9.47948758194445 -9.82794562916667 -9.76780462083333 0.0831787608333333 -0.088154375575 -2.42796020196028 -9.86360446805556 -9.88611616666667 -9.84663476666667 -2.33548536059139 -6.21359815 0.111078594708333 -9.81849400972222 -9.59195236388889 -9.83920132638889 -5.76990606944444 -3.77197691656944 -5.34926583611111 -9.85027850416667 -9.79427763472222 -9.94908984861111 -9.62959196805556 -9.57871990555556 -9.62959196805556 -9.57871990555556 -9.87010197361111 -9.86685651527778 -9.49418000972222 -9.57227585972222 -9.84557478611111 -9.81314831666667 -9.70037238333333 -9.82072295833333 -9.77515213888889 -9.52410957638889 -9.74304149166667 -9.72261283055555 -4.49881352527222 -1.2677103239841 0.172454655666667 -9.86204659166667 -9.88230264166667 -9.82415511805556 -9.87840852638889
